Model,True Label,Predicted Label,Method,Correct
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,1,Without Sampling,False
Random Forest,0,1,Without Sampling,False
Random Forest,0,1,Without Sampling,False
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,1,Without Sampling,False
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,1,Without Sampling,False
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,1,Without Sampling,False
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,1,Without Sampling,False
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,1,Without Sampling,False
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,1,Without Sampling,False
Random Forest,0,1,Without Sampling,False
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,1,Without Sampling,False
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,1,Without Sampling,False
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,1,Without Sampling,False
Random Forest,0,1,Without Sampling,False
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,1,Without Sampling,False
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,1,Without Sampling,False
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,1,0,Without Sampling,False
Random Forest,1,1,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,1,Without Sampling,False
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Random Forest,0,0,Without Sampling,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,1,1,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,1,1,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,1,1,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,1,1,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,1,1,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
